epoch,sat,primary_code_type,elevation_deg,azimuth_deg,pressure_hpa,temperature_k,vapor_pressure_hpa,zhd_m,zwd_m,mapping_function,ztd_m,slant_delay_m
2025-01-01 00:05:00.000,G28,C1C,46.452954,255.133191,1010.247266,287.986680,8.484425,2.303314,0.085155,1.379674,2.388469,3.295308
2025-01-01 00:05:00.000,G31,C1C,19.835873,240.673906,1010.247266,287.986680,8.484425,2.303314,0.085155,2.947010,2.388469,7.038843
2025-01-01 00:06:00.000,G10,C1C,82.659443,240.136737,1010.247266,287.986680,8.484425,2.303314,0.085155,1.008263,2.388469,2.408206
2025-01-01 00:06:00.000,G12,C1C,33.237928,61.621242,1010.247266,287.986680,8.484425,2.303314,0.085155,1.824428,2.388469,4.357589
2025-01-01 00:06:00.000,G25,C1C,54.701745,113.829313,1010.247266,287.986680,8.484425,2.303314,0.085155,1.225257,2.388469,2.926489
2025-01-01 00:06:00.000,G28,C1C,46.755536,255.707911,1010.247266,287.986680,8.484425,2.303314,0.085155,1.372802,2.388469,3.278895
2025-01-01 00:06:00.000,G31,C1C,20.169093,241.011734,1010.247266,287.986680,8.484425,2.303314,0.085155,2.900300,2.388469,6.927277
2025-01-01 00:07:00.000,G10,C1C,82.463610,236.316492,1010.247266,287.986680,8.484425,2.303314,0.085155,1.008714,2.388469,2.409281
2025-01-01 00:07:00.000,G12,C1C,33.050004,61.126915,1010.247266,287.986680,8.484425,2.303314,0.085155,1.833615,2.388469,4.379532
2025-01-01 00:07:00.000,G25,C1C,54.910948,113.007291,1010.247266,287.986680,8.484425,2.303314,0.085155,1.222106,2.388469,2.918962
2025-01-01 00:07:00.000,G28,C1C,47.056012,256.288424,1010.247266,287.986680,8.484425,2.303314,0.085155,1.366083,2.388469,3.262846
2025-01-01 00:07:00.000,G31,C1C,20.501747,241.352252,1010.247266,287.986680,8.484425,2.303314,0.085155,2.855218,2.388469,6.819600
2025-01-01 00:08:00.000,G10,C1C,82.234054,232.707192,1010.247266,287.986680,8.484425,2.303314,0.085155,1.009257,2.388469,2.410578
2025-01-01 00:08:00.000,G12,C1C,32.857400,60.637423,1010.247266,287.986680,8.484425,2.303314,0.085155,1.843148,2.388469,4.402302
2025-01-01 00:08:00.000,G25,C1C,55.112787,112.175427,1010.247266,287.986680,8.484425,2.303314,0.085155,1.219097,2.388469,2.911774
2025-01-01 00:08:00.000,G28,C1C,47.354343,256.874776,1010.247266,287.986680,8.484425,2.303314,0.085155,1.359513,2.388469,3.247155
2025-01-01 00:08:00.000,G31,C1C,20.833823,241.695468,1010.247266,287.986680,8.484425,2.303314,0.085155,2.811684,2.388469,6.715620
2025-01-01 00:09:00.000,G10,C1C,81.973579,229.320855,1010.247266,287.986680,8.484425,2.303314,0.085155,1.009893,2.388469,2.412098
2025-01-01 00:09:00.000,G12,C1C,32.660178,60.152831,1010.247266,287.986680,8.484425,2.303314,0.085155,1.853035,2.388469,4.425916
2025-01-01 00:09:00.000,G25,C1C,55.307093,111.333923,1010.247266,287.986680,8.484425,2.303314,0.085155,1.216228,2.388469,2.904922
2025-01-01 00:09:00.000,G28,C1C,47.650493,257.467011,1010.247266,287.986680,8.484425,2.303314,0.085155,1.353090,2.388469,3.231813
2025-01-01 00:09:00.000,G31,C1C,21.165310,242.041393,1010.247266,287.986680,8.484425,2.303314,0.085155,2.769623,2.388469,6.615157
2025-01-01 00:10:00.000,G10,C1C,81.685013,226.161471,1010.247266,287.986680,8.484425,2.303314,0.085155,1.010624,2.388469,2.413843
2025-01-01 00:10:00.000,G12,C1C,32.458402,59.673201,1010.247266,287.986680,8.484425,2.303314,0.085155,1.863283,2.388469,4.450393
2025-01-01 00:10:00.000,G25,C1C,55.493698,110.483007,1010.247266,287.986680,8.484425,2.303314,0.085155,1.213498,2.388469,2.898403
2025-01-01 00:10:00.000,G28,C1C,47.944425,258.065173,1010.247266,287.986680,8.484425,2.303314,0.085155,1.346810,2.388469,3.216813
2025-01-01 00:10:00.000,G31,C1C,21.496194,242.390037,1010.247266,287.986680,8.484425,2.303314,0.085155,2.728964,2.388469,6.518046
2025-01-01 00:11:00.000,G10,C1C,81.371102,223.226618,1010.247266,287.986680,8.484425,2.303314,0.085155,1.011449,2.388469,2.415814
2025-01-01 00:11:00.000,G12,C1C,32.252135,59.198589,1010.247266,287.986680,8.484425,2.303314,0.085155,1.873901,2.388469,4.475755
2025-01-01 00:11:00.000,G25,C1C,55.672438,109.622933,1010.247266,287.986680,8.484425,2.303314,0.085155,1.210907,2.388469,2.892214
2025-01-01 00:11:00.000,G28,C1C,48.236100,258.669306,1010.247266,287.986680,8.484425,2.303314,0.085155,1.340670,2.388469,3.202148
2025-01-01 00:11:00.000,G31,C1C,21.826464,242.741409,1010.247266,287.986680,8.484425,2.303314,0.085155,2.689642,2.388469,6.424127
2025-01-01 00:12:00.000,G10,C1C,81.034446,220.509114,1010.247266,287.986680,8.484425,2.303314,0.085155,1.012369,2.388469,2.418012
2025-01-01 00:12:00.000,G12,C1C,32.041444,58.729050,1010.247266,287.986680,8.484425,2.303314,0.085155,1.884899,2.388469,4.502021
2025-01-01 00:12:00.000,G25,C1C,55.843154,108.753982,1010.247266,287.986680,8.484425,2.303314,0.085155,1.208454,2.388469,2.886354
2025-01-01 00:12:00.000,G28,C1C,48.525481,259.279452,1010.247266,287.986680,8.484425,2.303314,0.085155,1.334667,2.388469,3.187812
2025-01-01 00:12:00.000,G31,C1C,22.156108,243.095519,1010.247266,287.986680,8.484425,2.303314,0.085155,2.651596,2.388469,6.333254
2025-01-01 00:13:00.000,G10,C1C,80.677454,217.998524,1010.247266,287.986680,8.484425,2.303314,0.085155,1.013385,2.388469,2.420438
