sec_of_day,gps_pos_x,gps_pos_y,gps_pos_z,gps_pos_count,gps_vel_x,gps_vel_y,gps_vel_z,gps_vel_count,bds_pos_x,bds_pos_y,bds_pos_z,bds_pos_count,bds_vel_x,bds_vel_y,bds_vel_z,bds_vel_count
750.000000000000,-0.100533710350,0.103641724966,-0.047736983971,30,-0.000423637598,-0.000737392359,-0.005452659299,30,-0.441369112862,-0.881261172074,0.166903547308,41,0.000004488482,0.000019287039,0.000002600697,41
780.000000000000,-0.100432030841,0.102603295691,-0.048222597886,30,-0.000402391622,-0.000739328922,-0.005481203217,30,-0.441233690981,-0.880681448826,0.166984261216,41,0.000004539401,0.000019360402,0.000002776506,41
810.000000000000,-0.100301880902,0.101554712442,-0.048725762426,30,-0.000381044376,-0.000741349952,-0.005509389072,30,-0.441096756536,-0.880099632891,0.167069895975,41,0.000004589379,0.000019425639,0.000002928218,41
840.000000000000,-0.100143521217,0.100496023977,-0.049245503283,30,-0.000359602910,-0.000743456831,-0.005537211447,30,-0.440958341101,-0.879516016411,0.167159686782,41,0.000004638283,0.000019481084,0.000003053205,41
870.000000000000,-0.099957312686,0.099427243901,-0.049780723894,30,-0.000338073328,-0.000745650946,-0.005564667404,30,-0.440818470826,-0.878930881245,0.167252807312,41,0.000004686015,0.000019525771,0.000003150063,41
900.000000000000,-0.099743681432,0.098348422900,-0.050330278035,30,-0.000316460915,-0.000747933649,-0.005591756119,30,-0.440677186650,-0.878344573120,0.167348404839,41,0.000004732456,0.000019559428,0.000003218427,41
930.000000000000,-0.099503071765,0.097259607383,-0.050893023454,30,-0.000294770242,-0.000750306239,-0.005618478554,30,-0.440534532204,-0.877757419429,0.167445632569,41,0.000004777515,0.000019582301,0.000003258835,41
960.000000000000,-0.099236013376,0.096160821541,-0.051467872283,30,-0.000273005282,-0.000752769945,-0.005644837138,30,-0.440390553530,-0.877169729071,0.167543667657,41,0.000004821079,0.000019595148,0.000003272566,41
990.000000000000,-0.098942969755,0.095052099184,-0.052053824467,30,-0.000251169519,-0.000755325907,-0.005670835479,30,-0.440245287351,-0.876581801647,0.167641738731,41,0.000004863083,0.000019599051,0.000003261504,41
1020.000000000000,-0.098624446817,0.093933488684,-0.052650003926,30,-0.000229266030,-0.000757975169,-0.005696478082,30,-0.440098787385,-0.875993870721,0.167739135383,41,0.000004903456,0.000019595387,0.000003227997,41
1050.000000000000,-0.098280924353,0.092805015376,-0.053255675124,30,-0.000207297584,-0.000760718651,-0.005721770091,30,-0.439951101307,-0.875406140706,0.167835222033,41,0.000004942132,0.000019585788,0.000003174751,41
1080.000000000000,-0.097912826711,0.091666745075,-0.053870259887,30,-0.000185266718,-0.000763557161,-0.005746717058,30,-0.439802281326,-0.874818764647,0.167929451175,41,0.000004979054,0.000019572051,0.000003104713,41
1110.000000000000,-0.097520582211,0.090518722876,-0.054493347765,30,-0.000163175817,-0.000766491372,-0.005771324725,30,-0.439652366331,-0.874231841523,0.168021366711,41,0.000005014201,0.000019555985,0.000003020949,41
1140.000000000000,-0.097104555163,0.089361035238,-0.055124687415,30,-0.000141027183,-0.000769521837,-0.005795598832,30,-0.439501447342,-0.873645401540,0.168110602122,41,0.000005047568,0.000019539452,0.000002926564,41
1170.000000000000,-0.096665090687,0.088193741397,-0.055764196064,30,-0.000118823093,-0.000772648961,-0.005819544931,30,-0.439349535608,-0.873059458383,0.168196882633,41,0.000005079105,0.000019524370,0.000002824621,41
1200.000000000000,-0.096202472993,0.087016972993,-0.056411943034,30,-0.000096565859,-0.000775873037,-0.005843168233,30,-0.439196720151,-0.872473919344,0.168280032158,41,0.000005108872,0.000019512417,0.000002718035,41
1230.000000000000,-0.095717847543,0.085832023689,-0.057064290609,30,-0.000074286068,-0.000779156996,-0.005866352048,30,-0.439042904426,-0.871889250836,0.168358715295,41,0.000005140832,0.000019486767,0.000002570665,41
1260.000000000000,-0.095210432977,0.084637699616,-0.057725918712,30,-0.000051924896,-0.000782581874,-0.005889364747,30,-0.438888285184,-0.871304631517,0.168434308948,41,0.000005166403,0.000019489180,0.000002469556,41
1290.000000000000,-0.094680341814,0.083434103613,-0.058397519775,30,-0.000029516428,-0.000786106141,-0.005912074554,30,-0.438732941629,-0.870719817229,0.168506940855,41,0.000005190050,0.000019500327,0.000002373574,41
1320.000000000000,-0.094127705848,0.082221383463,-0.059079795664,30,-0.000007064071,-0.000789728924,-0.005934481866,30,-0.438576900815,-0.870134512428,0.168576786250,41,0.000005211901,0.000019520969,0.000002283787,41
1350.000000000000,-0.093552620459,0.080999728216,-0.059773433899,30,0.000015428485,-0.000793449168,-0.005956585972,30,-0.438420228637,-0.869548449560,0.168644033657,41,0.000005232138,0.000019551496,0.000002200774,41
1380.000000000000,-0.092955212695,0.079769382924,-0.060479069175,30,0.000037957281,-0.000797265717,-0.005978385165,30,-0.438262982964,-0.868961330571,0.168708900597,41,0.000005250945,0.000019592063,0.000002124666,41
1410.000000000000,-0.092335600311,0.078530664039,-0.061197254046,30,0.000060518103,-0.000801177339,-0.005999876867,30,-0.438105196084,-0.868372833231,0.168771583639,41,0.000005268489,0.000019642587,0.000002055163,41
1440.000000000000,-0.091693935926,0.077283935771,-0.061928441018,30,0.000083106523,-0.000805182824,-0.006021057749,30,-0.437946890964,-0.867782672095,0.168832269001,41,0.000005284996,0.000019702642,0.000001991561,41
